,Follower,Followee,Weight
6460,2750,3409,1
6461,2750,3414,1
6462,2760,3417,1
6463,3493,3427,1
6464,4095,3429,1
6465,3477,3436,1
6466,3783,3444,1
6467,3493,3448,1
6468,3493,3449,1
6469,3477,3453,1
6470,2129,3463,1
6471,3477,3464,1
6472,84649,3466,1
6473,3783,3468,1
6474,3477,3469,1
6475,2760,3473,1
6476,3641,3477,1
6477,2753,3478,1
6478,6613,3479,1
6479,2760,3482,1
6480,4535,3483,1
6481,2750,3490,1
6482,3448,3493,1
6483,2760,3497,1
6484,2760,3501,1
6485,2760,3509,1
6486,3641,3513,1
6487,3915,3514,1
6488,3641,3520,1
6489,3641,3522,1
6490,2760,3530,1
6491,1893,3535,1
6492,2753,3542,1
6493,2753,3545,1
6494,5163,3550,1
6495,3477,3555,1
6496,2753,3566,1
6497,2753,3568,1
6498,2750,3570,1
6499,2770,3576,1
6500,2753,3577,1
6501,3477,3579,1
6502,84649,3582,1
6503,2753,3593,1
6504,2760,3594,1
6505,3674,3597,1
6506,84649,3598,1
6507,2703,3604,1
6508,2770,3605,1
6509,2869,3607,1
6510,2770,3614,1
6511,3674,3626,1
6512,2750,3630,1
6513,2770,3632,1
6514,2775,3633,1
6515,2690,3638,1
6516,3555,3641,1
6517,2753,3644,1
6518,2974,3655,1
6519,3674,3657,1
6520,3842,3659,1
6521,4663,3667,1
6522,3657,3674,1
6523,3900,3684,1
6524,2753,3720,1
6525,2760,3731,1
6526,2720,3732,1
6527,2770,3733,1
6528,3758,3734,1
6529,3657,3735,1
6530,3900,3740,1
6531,5921,3742,1
6532,2750,3743,1
6533,2753,3754,1
6534,2753,3755,1
6535,3130,3758,1
6536,3469,3764,1
6537,2753,3766,1
6538,2753,3772,1
6539,2770,3775,1
6540,6636,3776,1
6541,2753,3777,1
6542,4535,3782,1
6543,3270,3783,1
6544,2753,3787,1
6545,3836,3794,1
6546,4535,3801,1
6547,2770,3806,1
6548,4535,3816,1
6549,3840,3822,1
6550,3758,3824,1
6551,3655,3827,1
6552,2197,3834,1
6553,4268,3836,1
6554,4245,3840,1
6555,4535,3842,1
6556,13815,3843,1
6557,2750,3845,1
6558,2686,3846,1
6559,3758,3851,1
6560,2760,3853,1
6561,3900,3861,1
6562,3758,3877,1
6563,3429,3885,1
6564,3758,3886,1
6565,2760,3887,1
6566,3448,3900,1
6567,2775,3904,1
6568,2753,3909,1
6569,3270,3910,1
6570,3263,3914,1
6571,2760,3915,1
6572,2750,3917,1
6573,7104,3920,1
6574,3806,3923,1
6575,2750,3928,1
6576,2753,3932,1
6577,3270,3934,1
6578,3806,3938,1
6579,2760,3945,1
6580,4268,3946,1
6581,5917,3953,1
6582,3758,3956,1
6583,2760,3967,1
6584,2750,3969,1
6585,3987,3970,1
6586,4084,3974,1
6587,2760,3975,1
6588,2974,3987,1
6589,2753,3992,1
6590,2760,4015,1
6591,3764,4022,1
6592,3758,4030,1
6593,1990,4032,1
6594,2770,4033,1
6595,2084,4035,1
6596,3758,4041,1
6597,2775,4047,1
6598,4268,4053,1
6599,2770,4054,1
6600,4095,4056,1
6601,3641,4057,1
6602,2721,4062,1
6603,2760,4066,1
6604,3758,4072,1
6605,2775,4075,1
6606,5111,4078,1
6607,3758,4084,1
6608,7915,4086,1
6609,3840,4095,1
6610,4268,4100,1
6611,7104,4114,1
6612,84649,4120,1
6613,7104,4126,1
6614,7104,4127,1
6615,3758,4134,1
6616,2770,4143,1
6617,2770,4148,1
6618,2753,4150,1
6619,2248,4155,1
6620,2753,4170,1
6621,2753,4176,1
6622,2753,4185,1
6623,6613,4193,1
6624,2753,4197,1
6625,7104,4214,1
6626,3885,4219,1
6627,2750,4227,1
6628,2753,4230,1
6629,4387,4236,1
6630,2770,4244,1
6631,3885,4245,1
6632,3270,4252,1
6633,3836,4268,1
6634,2775,4269,1
6635,1975,4277,1
6636,2753,4282,1
6637,2721,4288,1
6638,2753,4297,1
6639,4563,4302,1
6640,2721,4305,1
6641,4245,4307,1
6642,2760,4308,1
6643,2760,4312,1
6644,2720,4331,1
6645,2721,4342,1
6646,4387,4344,1
6647,4535,4367,1
6648,2770,4382,1
6649,7915,4387,1
6650,2548,4402,1
6651,2753,4405,1
6652,4559,4418,1
6653,4559,4433,1
6654,7104,4437,1
6655,2720,4481,1
6656,5111,4492,1
6657,7104,4509,1
6658,3270,4535,1
6659,2726,4546,1
6660,5164,4559,1
6661,6613,4563,1
6662,4387,4580,1
6663,3900,4594,1
6664,3263,4596,1
6665,2770,4605,1
6666,3270,4619,1
6667,4418,4648,1
6668,5111,4662,1
6669,3173,4663,1
6670,4418,4670,1
6671,2753,4674,1
6672,2760,4675,1
6673,2512,4676,1
6674,1974,4681,1
6675,6613,4686,1
6676,4387,4687,1
6677,2770,4696,1
6678,2573,4703,1
6679,2585,4708,1
6680,5304,4715,1
6681,6613,4723,1
6682,5304,4724,1
6683,5304,4728,1
6684,5304,4737,1
6685,5304,4738,1
6686,2760,4744,1
6687,5304,4774,1
6688,5304,4785,1
6689,5304,4787,1
6690,7915,4796,1
6691,2720,4803,1
6692,3836,4820,1
6693,2775,4826,1
6694,1974,4834,1
6695,5164,4892,1
6696,5164,4895,1
6697,6613,4902,1
6698,2750,4911,1
6699,2721,4935,1
6700,2731,4941,1
6701,2750,4996,1
6702,1974,5008,1
6703,3758,5020,1
6704,6286,5026,1
6705,2760,5093,1
6706,8779,5111,1
6707,3130,5129,1
6708,5315,5136,1
6709,5164,5162,1
6710,2760,5163,1
6711,4559,5164,1
6712,3130,5172,1
6713,2753,5179,1
6714,3130,5213,1
6715,3742,5215,1
6716,2720,5216,1
6717,2750,5220,1
6718,2485,5252,1
6719,4559,5256,1
6720,2226,5278,1
6721,2753,5285,1
6722,4559,5296,1
6723,2512,5303,1
6724,5164,5304,1
6725,5136,5315,1
6726,2753,5320,1
6727,3130,5326,1
6728,2753,5353,1
6729,2718,5373,1
6730,6249,5376,1
6731,6249,5382,1
6732,2753,5385,1
6733,2760,5419,1
6734,2753,5446,1
6735,3836,5480,1
6736,5917,5482,1
6737,1974,5589,1
6738,2760,5592,1
6739,2709,5595,1
6740,2744,5599,1
6741,1974,5601,1
6742,2744,5616,1
6743,1974,5632,1
6744,2675,5658,1
6745,2753,5668,1
6746,6284,5682,1
6747,2690,5690,1
6748,2745,5706,1
6749,2745,5720,1
6750,2753,5728,1
6751,6613,5750,1
6752,3758,5776,1
6753,2753,5800,1
6754,6286,5801,1
6755,4662,5861,1
6756,2661,5871,1
6757,3758,5892,1
6758,2744,5896,1
6759,7610,5917,1
6760,2721,5921,1
6761,2753,5952,1
6762,2780,5990,1
6763,2703,6017,1
6764,2760,6046,1
6765,3758,6071,1
6766,2760,6105,1
6767,7104,6111,1
6768,7104,6128,1
6769,2721,6157,1
6770,2721,6184,1
6771,5164,6187,1
6772,2753,6222,1
6773,2753,6235,1
6774,4418,6249,1
6775,2760,6266,1
6776,3758,6273,1
6777,6406,6284,1
6778,6284,6286,1
6779,2908,6288,1
6780,2416,6291,1
6781,4268,6305,1
6782,2750,6313,1
6783,3758,6343,1
6784,2770,6374,1
6785,2770,6377,1
6786,2160,6394,1
6787,6286,6406,1
6788,4268,6421,1
6789,2770,6441,1
6790,2160,6462,1
6791,6286,6463,1
6792,2726,6502,1
6793,2753,6514,1
6794,2775,6567,1
6795,2760,6599,1
6796,2780,6607,1
6797,2770,6609,1
6798,4723,6613,1
6799,2760,6626,1
6800,2760,6634,1
6801,2416,6636,1
6802,4072,6651,1
6803,2760,6654,1
6804,2760,6656,1
6805,2760,6668,1
6806,2760,6678,1
6807,2750,6717,1
6808,2720,6718,1
6809,31035,6734,1
6810,2760,6750,1
6811,2770,6751,1
6812,2760,6782,1
6813,2753,6800,1
6814,2877,6802,1
6815,6852,6819,1
6816,6819,6852,1
6817,2750,6865,1
6818,2753,6872,1
6819,2686,6884,1
6820,3886,6891,1
6821,2750,6924,1
6822,3674,6929,1
6823,2686,6939,1
6824,2775,6944,1
6825,2684,6954,1
6826,1902,6995,1
6827,2750,7015,1
6828,84649,7018,1
6829,2770,7032,1
6830,2770,7041,1
6831,2760,7091,1
6832,7158,7104,1
6833,7104,7158,1
6834,2760,7193,1
6835,30916,7319,1
6836,2760,7352,1
6837,2760,7370,1
6838,2721,7374,1
6839,2760,7376,1
6840,3657,7391,1
6841,2760,7394,1
6842,2760,7398,1
6843,6284,7399,1
6844,2770,7408,1
6845,2760,7430,1
6846,2760,7513,1
6847,5111,7610,1
6848,2750,7699,1
6849,2753,7742,1
6850,2760,7786,1
6851,2750,7787,1
6852,7610,7800,1
6853,2684,7802,1
6854,2750,7847,1
6855,7610,7882,1
6856,545,7915,1
6857,2753,7960,1
6858,84649,7970,1
6859,2760,8128,1
6860,2750,8165,1
6861,7610,8268,1
6862,6421,8479,1
6863,2750,8672,1
6864,2760,8749,1
6865,7610,8779,1
6866,2753,8784,1
6867,2760,9210,1
6868,2770,9353,1
6869,2753,9370,1
6870,2753,9397,1
6871,5111,9576,1
6872,2753,9666,1
6873,2753,9859,1
6874,2750,10062,1
6875,84649,10147,1
6876,2760,10232,1
6877,2760,10333,1
6878,2775,10550,1
6879,5172,10765,1
6880,2760,10858,1
6881,2760,10944,1
6882,5172,11147,1
6883,30916,11579,1
6884,2760,12386,1
6885,554,12444,1
6886,2775,12746,1
6887,6286,12776,1
6888,2750,12997,1
6889,7802,13352,1
6890,2770,13394,1
6891,2548,13815,1
6892,5213,14027,1
6893,5213,14149,1
6894,2876,14219,1
6895,5213,14286,1
6896,3886,14293,1
6897,3886,14599,1
6898,1902,14610,1
6899,3886,15217,1
6900,16602,15507,1
6901,16602,15573,1
6902,16602,15603,1
6903,16602,15619,1
6904,16602,15747,1
6905,16602,15793,1
6906,2760,16062,1
6907,16602,16091,1
6908,5315,16185,1
6909,16091,16602,1
6910,16091,16697,1
6911,16091,17185,1
6912,2760,18630,1
6913,2750,18744,1
6914,2753,18759,1
6915,30916,30779,1
6916,30779,30916,1
6917,30779,31035,1
6918,30916,31121,1
6919,2750,84649,1
6920,2017,48,1
6921,2750,331,1
6922,2750,344,1
6923,4268,365,1
6924,2760,403,1
6925,2753,475,1
6926,2760,498,1
6927,2760,508,1
6928,3938,545,1
6929,1893,554,1
6930,1893,573,1
6931,2753,611,1
6932,2753,612,1
6933,2760,652,1
6934,2770,694,1
6935,2760,724,1
6936,2760,757,1
6937,2760,769,1
6938,2753,830,1
6939,2770,889,1
6940,2103,972,1
6941,2750,1135,1
6942,2753,1175,1
6943,2760,1187,1
6944,2753,1351,1
6945,2775,1407,1
6946,2780,1462,1
6947,2760,1547,1
6948,2760,1570,1
6949,2750,1608,1
6950,2753,1619,1
6951,1787,1635,1
6952,2683,1637,1
6953,4268,1647,1
6954,573,1650,1
6955,1672,1652,1
6956,1672,1654,1
6957,1672,1667,1
6958,1672,1670,1
6959,1670,1672,1
6960,1893,1675,1
6961,2753,1677,1
6962,1667,1681,1
6963,1667,1701,1
6964,2770,1731,1
6965,2780,1752,1
6966,2753,1769,1
6967,1893,1782,1
6968,2770,1786,1
6969,1667,1787,1
6970,2770,1791,1
6971,1667,1795,1
6972,2753,1802,1
6973,2770,1806,1
6974,2770,1810,1
6975,2780,1848,1
6976,1868,1851,1
6977,2780,1859,1
6978,2760,1861,1
6979,2780,1862,1
6980,6819,1868,1
6981,2760,1874,1
6982,2753,1878,1
6983,2760,1882,1
6984,2760,1883,1
6985,2760,1884,1
6986,2750,1885,1
6987,1895,1887,1
6988,2207,1889,1
6989,1650,1893,1
6990,1868,1895,1
6991,2780,1896,1
6992,1932,1902,1
6993,2753,1916,1
6994,1868,1918,1
6995,554,1923,1
6996,13815,1924,1
6997,2027,1925,1
6998,2027,1931,1
6999,1868,1932,1
7000,2770,1949,1
7001,3758,1966,1
7002,2703,1968,1
7003,2342,1974,1
7004,1997,1975,1
7005,2027,1977,1
7006,3657,1980,1
7007,2120,1981,1
7008,2027,1983,1
7009,2027,1988,1
7010,2120,1990,1
7011,2027,1991,1
7012,2027,1992,1
7013,2120,1995,1
7014,2027,1996,1
7015,1995,1997,1
7016,2750,1998,1
7017,2027,2003,1
7018,2027,2004,1
7019,2027,2006,1
7020,2027,2012,1
7021,2027,2013,1
7022,31035,2017,1
7023,6394,2023,1
7024,2770,2024,1
7025,1996,2027,1
7026,1996,2033,1
7027,1996,2034,1
7028,2770,2035,1
7029,3657,2045,1
7030,6819,2053,1
7031,6394,2057,1
7032,2744,2061,1
7033,2753,2068,1
7034,2760,2070,1
7035,2236,2072,1
7036,2709,2077,1
7037,1995,2078,1
7038,1996,2079,1
7039,1995,2084,1
7040,2770,2085,1
7041,2770,2087,1
7042,2176,2088,1
7043,1992,2092,1
7044,2242,2096,1
7045,1992,2099,1
7046,2760,2100,1
7047,2242,2103,1
7048,1995,2109,1
7049,2760,2118,1
7050,1995,2120,1
7051,3173,2129,1
7052,2780,2136,1
7053,2775,2138,1
7054,1995,2141,1
7055,2176,2142,1
7056,2760,2143,1
7057,2780,2148,1
7058,6249,2150,1
7059,2770,2155,1
7060,2176,2156,1
7061,2760,2157,1
7062,2176,2160,1
7063,2760,2167,1
7064,2770,2172,1
7065,2160,2176,1
7066,2160,2178,1
7067,2770,2179,1
7068,1995,2188,1
7069,2831,2194,1
7070,2160,2197,1
7071,2467,2205,1
7072,2760,2206,1
7073,2160,2207,1
7074,2753,2208,1
7075,2753,2212,1
7076,2160,2213,1
7077,2831,2219,1
7078,2160,2221,1
7079,2831,2222,1
7080,2242,2226,1
7081,2760,2228,1
7082,2242,2236,1
7083,2033,2237,1
7084,2770,2238,1
7085,2236,2242,1
7086,6462,2244,1
7087,2775,2246,1
7088,2859,2248,1
7089,2770,2254,1
7090,2236,2255,1
7091,2775,2260,1
7092,2760,2266,1
7093,2770,2270,1
7094,2780,2272,1
7095,2775,2277,1
7096,2770,2279,1
7097,2753,2280,1
7098,2760,2286,1
7099,2760,2287,1
7100,2760,2291,1
7101,2760,2298,1
7102,2760,2305,1
7103,2770,2309,1
7104,2753,2315,1
7105,2831,2318,1
7106,2770,2323,1
7107,2721,2330,1
7108,2760,2332,1
7109,2760,2335,1
7110,2750,2341,1
7111,2760,2342,1
7112,2750,2360,1
7113,2750,2363,1
7114,3938,2365,1
7115,554,2366,1
7116,2775,2369,1
7117,2750,2380,1
7118,2775,2384,1
7119,3953,2391,1
7120,2760,2402,1
7121,2760,2404,1
7122,2753,2407,1
7123,2760,2408,1
7124,2753,2415,1
7125,2436,2416,1
7126,2436,2422,1
7127,2780,2423,1
7128,2780,2425,1
7129,2416,2430,1
7130,2416,2431,1
7131,2416,2436,1
7132,2416,2447,1
7133,2416,2450,1
7134,2416,2460,1
7135,3655,2467,1
7136,6421,2472,1
7137,2770,2475,1
7138,2753,2476,1
7139,2775,2479,1
7140,2781,2484,1
7141,13815,2485,1
7142,2753,2486,1
7143,2467,2489,1
7144,31035,2491,1
7145,2690,2495,1
7146,2753,2496,1
7147,2753,2500,1
7148,2780,2502,1
7149,4703,2505,1
7150,2780,2506,1
7151,2780,2507,1
7152,2760,2509,1
7153,4268,2511,1
7154,2770,2512,1
7155,2775,2514,1
7156,2753,2519,1
7157,2760,2523,1
7158,4056,2526,1
7159,5252,2530,1
7160,2780,2534,1
7161,2760,2543,1
7162,5252,2548,1
7163,2732,2562,1
7164,2750,2566,1
7165,2467,2568,1
7166,2775,2569,1
7167,2775,2571,1
7168,2505,2573,1
7169,2770,2574,1
7170,2467,2575,1
7171,2685,2576,1
7172,2753,2579,1
7173,15619,2582,1
7174,2770,2583,1
7175,2505,2585,1
7176,2731,2590,1
7177,2874,2591,1
7178,2721,2593,1
7179,2775,2604,1
7180,1924,2606,1
7181,2781,2610,1
7182,2721,2618,1
7183,2732,2619,1
7184,2781,2623,1
7185,2721,2641,1
7186,5213,2651,1
7187,2721,2660,1
7188,2721,2661,1
7189,2750,2669,1
7190,2770,2670,1
7191,2770,2675,1
7192,2505,2678,1
7193,2775,2683,1
7194,5315,2684,1
7195,1667,2685,1
7196,2732,2686,1
7197,2760,2690,1
7198,2783,2703,1
7199,2753,2709,1
7200,2760,2710,1
7201,2783,2718,1
7202,2780,2720,1
7203,2684,2721,1
7204,2732,2726,1
7205,5252,2731,1
7206,6954,2732,1
7207,2684,2744,1
7208,2760,2745,1
7209,2775,2750,1
7210,2770,2753,1
7211,2753,2760,1
7212,2783,2770,1
7213,5315,2775,1
7214,2731,2780,1
7215,2745,2781,1
7216,2770,2783,1
7217,4155,2788,1
7218,2770,2792,1
7219,1981,2806,1
7220,4535,2817,1
7221,2760,2825,1
7222,4155,2831,1
7223,2783,2832,1
7224,2783,2836,1
7225,2745,2838,1
7226,2745,2842,1
7227,2775,2850,1
7228,2760,2857,1
7229,2684,2858,1
7230,4155,2859,1
7231,2703,2867,1
7232,2859,2869,1
7233,3130,2874,1
7234,2750,2876,1
7235,2760,2877,1
7236,2505,2881,1
7237,2859,2890,1
7238,2745,2900,1
7239,2745,2906,1
7240,2750,2908,1
7241,1667,2914,1
7242,2760,2916,1
7243,2770,2920,1
7244,84649,2923,1
7245,2745,2937,1
7246,2732,2938,1
7247,2770,2952,1
7248,2760,2957,1
7249,2859,2964,1
7250,3827,2974,1
7251,2770,2978,1
7252,2732,2990,1
7253,2753,2993,1
7254,2770,3000,1
7255,2732,3010,1
7256,2760,3022,1
7257,2770,3033,1
7258,4596,3037,1
7259,1654,3045,1
7260,84649,3052,1
7261,2745,3055,1
7262,2744,3056,1
7263,2770,3058,1
7264,4535,3065,1
7265,2964,3089,1
7266,2964,3091,1
7267,3303,3095,1
7268,84649,3101,1
7269,2753,3105,1
7270,2753,3110,1
7271,2750,3122,1
7272,5776,3130,1
7273,2750,3134,1
7274,4030,3139,1
7275,84649,3140,1
7276,2753,3144,1
7277,2744,3147,1
7278,2760,3150,1
7279,2750,3151,1
7280,2775,3157,1
7281,2753,3161,1
7282,4596,3173,1
7283,2760,3176,1
7284,5315,3182,1
7285,2760,3188,1
7286,3173,3191,1
7287,2760,3195,1
7288,2750,3196,1
7289,2750,3199,1
7290,2721,3203,1
7291,2750,3214,1
7292,2744,3215,1
7293,2760,3220,1
7294,2750,3222,1
7295,3173,3243,1
7296,4268,3248,1
7297,2760,3262,1
7298,3173,3263,1
7299,3816,3270,1
7300,2760,3276,1
7301,2750,3277,1
7302,2753,3283,1
7303,2753,3286,1
7304,2750,3288,1
7305,2745,3292,1
7306,2770,3293,1
7307,3173,3303,1
7308,2745,3306,1
7309,3816,3307,1
7310,2836,3311,1
7311,2745,3321,1
7312,2760,3329,1
7313,2745,3339,1
7314,4268,3349,1
7315,2760,3351,1
7316,2753,3372,1
7317,3448,3374,1
7318,2745,3380,1
7319,2753,3384,1
7320,4268,3386,1
7321,3436,3394,1
7322,3816,3400,1
7323,3463,3406,1
7324,2745,3407,1
7325,2745,3409,1
7326,2745,3414,1
7327,2753,3417,1
7328,3449,3427,1
7329,2526,3429,1
7330,3764,3436,1
7331,3816,3444,1
7332,3449,3448,1
7333,3448,3449,1
7334,3436,3453,1
7335,4663,3463,1
7336,3436,3464,1
7337,2744,3466,1
7338,3816,3468,1
7339,3436,3469,1
7340,2753,3473,1
7341,3436,3477,1
7342,2750,3478,1
7343,2726,3479,1
7344,2753,3482,1
7345,3270,3483,1
7346,2745,3490,1
7347,3900,3493,1
7348,2753,3497,1
7349,2753,3501,1
7350,2753,3509,1
7351,3477,3513,1
7352,5419,3514,1
7353,3477,3520,1
7354,3477,3522,1
7355,2753,3530,1
7356,573,3535,1
7357,2750,3542,1
7358,2750,3545,1
7359,4126,3550,1
7360,3436,3555,1
7361,2750,3566,1
7362,2750,3568,1
7363,2745,3570,1
7364,2760,3576,1
7365,2750,3577,1
7366,3436,3579,1
7367,2721,3582,1
7368,2750,3593,1
7369,2753,3594,1
7370,3657,3597,1
7371,2753,3598,1
7372,2753,3604,1
7373,2760,3605,1
7374,2964,3607,1
7375,2760,3614,1
7376,3657,3626,1
7377,2745,3630,1
7378,2760,3632,1
7379,2770,3633,1
7380,2744,3638,1
7381,3469,3641,1
7382,2750,3644,1
7383,3827,3655,1
7384,1980,3657,1
7385,3816,3659,1
7386,3263,3667,1
7387,1980,3674,1
7388,3493,3684,1
7389,2750,3720,1
7390,2753,3731,1
7391,2721,3732,1
7392,2760,3733,1
7393,5776,3734,1
7394,1980,3735,1
7395,3493,3740,1
7396,2685,3742,1
7397,2745,3743,1
7398,2750,3754,1
7399,2750,3755,1
7400,5776,3758,1
7401,3641,3764,1
7402,2750,3766,1
7403,2750,3772,1
7404,2760,3775,1
7405,2416,3776,1
7406,2750,3777,1
7407,4252,3782,1
7408,4535,3783,1
7409,2750,3787,1
7410,4268,3794,1
7411,4252,3801,1
7412,2760,3806,1
7413,4252,3816,1
7414,2526,3822,1
7415,3130,3824,1
7416,2467,3827,1
7417,6462,3834,1
7418,3794,3836,1
7419,2526,3840,1
7420,4252,3842,1
7421,5252,3843,1
7422,2745,3845,1
7423,2685,3846,1
7424,3130,3851,1
7425,2753,3853,1
7426,3493,3861,1
7427,3130,3877,1
7428,2526,3885,1
7429,3130,3886,1
7430,2753,3887,1
7431,3493,3900,1
7432,2770,3904,1
7433,2750,3909,1
7434,4535,3910,1
7435,3037,3914,1
7436,2753,3915,1
7437,2745,3917,1
7438,7158,3920,1
7439,4387,3923,1
7440,2745,3928,1
7441,2750,3932,1
7442,4535,3934,1
7443,4387,3938,1
7444,2753,3945,1
7445,3794,3946,1
7446,8779,3953,1
7447,3130,3956,1
7448,2753,3967,1
7449,2745,3969,1
7450,2974,3970,1
7451,3758,3974,1
7452,2753,3975,1
7453,3827,3987,1
7454,2750,3992,1
7455,2753,4015,1
7456,3436,4022,1
7457,3130,4030,1
7458,1995,4032,1
7459,2760,4033,1
7460,4277,4035,1
7461,3130,4041,1
7462,2770,4047,1
7463,3794,4053,1
7464,2760,4054,1
7465,2526,4056,1
7466,3764,4057,1
7467,2760,4062,1
7468,2753,4066,1
7469,3130,4072,1
7470,2770,4075,1
7471,5917,4078,1
7472,3130,4084,1
7473,4344,4086,1
7474,2526,4095,1
7475,3794,4100,1
7476,7158,4114,1
7477,2760,4120,1
7478,7158,4126,1
7479,7158,4127,1
7480,3130,4134,1
7481,2760,4143,1
7482,2760,4148,1
7483,2750,4150,1
7484,2964,4155,1
7485,2750,4170,1
7486,2750,4176,1
7487,2750,4185,1
7488,2731,4193,1
7489,2750,4197,1
7490,7158,4214,1
7491,2526,4219,1
7492,2745,4227,1
7493,2750,4230,1
7494,3938,4236,1
7495,2760,4244,1
7496,2526,4245,1
7497,4535,4252,1
7498,3794,4268,1
7499,2770,4269,1
7500,4035,4277,1
7501,2750,4282,1
7502,2770,4288,1
7503,2750,4297,1
7504,2731,4302,1
7505,2760,4305,1
7506,2526,4307,1
7507,2753,4308,1
7508,2753,4312,1
7509,2721,4331,1
7510,2760,4342,1
7511,4236,4344,1
7512,4252,4367,1
7513,2760,4382,1
7514,4344,4387,1
7515,13815,4402,1
7516,2750,4405,1
7517,5376,4418,1
7518,5376,4433,1
7519,7158,4437,1
7520,2721,4481,1
7521,5917,4492,1
7522,7158,4509,1
7523,4252,4535,1
7524,2770,4546,1
7525,4418,4559,1
7526,2732,4563,1
7527,3938,4580,1
7528,3493,4594,1
7529,2129,4596,1
7530,2760,4605,1
7531,4535,4619,1
7532,5164,4648,1
7533,5917,4662,1
7534,3667,4663,1
7535,5164,4670,1
7536,2750,4674,1
7537,2753,4675,1
7538,2760,4676,1
7539,2753,4681,1
7540,2731,4686,1
7541,3938,4687,1
7542,2760,4696,1
7543,2505,4703,1
7544,2573,4708,1
7545,5164,4715,1
7546,2732,4723,1
7547,5164,4724,1
7548,5164,4728,1
7549,5164,4737,1
7550,5164,4738,1
7551,2753,4744,1
7552,5164,4774,1
7553,5164,4785,1
7554,5164,4787,1
7555,3923,4796,1
7556,2753,4803,1
7557,4268,4820,1
7558,2770,4826,1
7559,2753,4834,1
7560,5162,4892,1
7561,5162,4895,1
7562,84649,4902,1
7563,2745,4911,1
7564,2753,4935,1
7565,2720,4941,1
7566,2745,4996,1
7567,2760,5008,1
7568,3130,5020,1
7569,2684,5026,1
7570,2753,5093,1
7571,3953,5111,1
7572,5776,5129,1
7573,6954,5136,1
7574,4559,5162,1
7575,2753,5163,1
7576,5162,5164,1
7577,5776,5172,1
7578,2750,5179,1
7579,5776,5213,1
7580,2720,5215,1
7581,2753,5216,1
7582,2745,5220,1
7583,13815,5252,1
7584,5162,5256,1
7585,2236,5278,1
7586,2750,5285,1
7587,5162,5296,1
7588,2770,5303,1
7589,4559,5304,1
7590,2684,5315,1
7591,2750,5320,1
7592,5776,5326,1
7593,2750,5353,1
7594,2750,5373,1
7595,5164,5376,1
7596,5164,5382,1
7597,2750,5385,1
7598,2753,5419,1
7599,2750,5446,1
7600,4268,5480,1
7601,5111,5482,1
7602,2874,5589,1
7603,2753,5592,1
7604,2745,5595,1
7605,2731,5599,1
7606,2874,5601,1
7607,2732,5616,1
7608,2874,5632,1
7609,2744,5658,1
7610,2750,5668,1
7611,2684,5682,1
7612,2703,5690,1
7613,2744,5706,1
7614,2744,5720,1
7615,2750,5728,1
7616,2732,5750,1
7617,3130,5776,1
7618,2750,5800,1
7619,2753,5801,1
7620,5917,5861,1
7621,2744,5871,1
7622,3130,5892,1
7623,2732,5896,1
7624,2391,5917,1
7625,2753,5921,1
7626,2750,5952,1
7627,2775,5990,1
7628,2709,6017,1
7629,2753,6046,1
7630,3130,6071,1
7631,2753,6105,1
7632,7158,6111,1
7633,7158,6128,1
7634,2718,6157,1
7635,2726,6184,1
7636,5376,6187,1
7637,2750,6222,1
7638,2750,6235,1
7639,5164,6249,1
7640,2753,6266,1
7641,3130,6273,1
7642,2750,6284,1
7643,2750,6286,1
7644,2937,6288,1
7645,2422,6291,1
7646,3794,6305,1
7647,2745,6313,1
7648,3130,6343,1
7649,2760,6374,1
7650,2760,6377,1
7651,2176,6394,1
7652,2750,6406,1
7653,3794,6421,1
7654,2760,6441,1
7655,2176,6462,1
7656,2720,6463,1
7657,2770,6502,1
7658,2750,6514,1
7659,2770,6567,1
7660,2753,6599,1
7661,2775,6607,1
7662,2760,6609,1
7663,2732,6613,1
7664,2753,6626,1
7665,2753,6634,1
7666,2422,6636,1
7667,14149,6651,1
7668,2753,6654,1
7669,2753,6656,1
7670,2753,6668,1
7671,2753,6678,1
7672,2745,6717,1
7673,2753,6718,1
7674,30916,6734,1
7675,2753,6750,1
7676,2760,6751,1
7677,2753,6782,1
7678,2750,6800,1
7679,2721,6802,1
7680,1895,6819,1
7681,1895,6852,1
7682,2745,6865,1
7683,2750,6872,1
7684,2690,6884,1
7685,3758,6891,1
7686,2745,6924,1
7687,3657,6929,1
7688,2690,6939,1
7689,2770,6944,1
7690,5315,6954,1
7691,1932,6995,1
7692,2753,7015,1
7693,2753,7018,1
7694,2760,7032,1
7695,2760,7041,1
7696,2753,7091,1
7697,4214,7104,1
7698,4214,7158,1
7699,2753,7193,1
7700,31035,7319,1
7701,2753,7352,1
7702,2753,7370,1
7703,2760,7374,1
7704,2753,7376,1
7705,1980,7391,1
7706,2753,7394,1
7707,2753,7398,1
7708,2678,7399,1
7709,2760,7408,1
7710,2753,7430,1
7711,2753,7513,1
7712,5917,7610,1
7713,2745,7699,1
7714,2750,7742,1
7715,2753,7786,1
7716,2745,7787,1
7717,5111,7800,1
7718,5315,7802,1
7719,2745,7847,1
7720,5111,7882,1
7721,4344,7915,1
7722,2750,7960,1
7723,2760,7970,1
7724,2753,8128,1
7725,2745,8165,1
7726,5111,8268,1
7727,4100,8479,1
7728,2745,8672,1
7729,2753,8749,1
7730,5111,8779,1
7731,2750,8784,1
7732,2753,9210,1
7733,2760,9353,1
